title,link,author,content
Meghan Markle et Harry se font détruire : leur générosité au beau milieu des feux qui ravagent Los Angeles pose problème,https://www.public.fr/meghan-markle-et-harry-se-font-detruire-leur-generosite-au-beau-milieu-des-feux-qui-ravagent-los-angeles-pose-probleme,Victoria Buisson,"La mégalopole de Los Angeles est actuellement en proie à des feux dévastateurs qui continuent de ravager de vastes étendues de terres. Le bilan humain est lourd, avec au moins 10 morts signalés, et plus de 13.000 hectares détruits par les flammes, rapporte BFM TV. Les incendies, alimentés par des conditions climatiques extrêmes et des vents violents, se propagent rapidement et des milliers d'habitants ont dû être évacués pour leur sécurité.    Meghan Markle et Harry à la rescousse    Face à la catastrophe, Meghan Markle et le prince Harry ont pris la décision de soutenir la communauté du sud de la Californie en offrant leur aide aux personnes touchées.     Selon les informations du magazine People, le couple aurait en effet ouvert sa maison de Montecito à des amis contraints d'évacuer.     En plus d'aider leurs proches, ils travailleraient également avec leur fondation Archewell pour déterminer les moyens les plus efficaces de soutenir la communauté pendant cette crise. La fondation rechercherait aussi des opportunités de bénévolat pour aider au rétablissement de la santé mentale des personnes ayant besoin d'une aide immédiate et faciliterait les efforts de rétablissement à long terme.    De plus, tous les dons effectués par l'intermédiaire de la fondation auraient été consacrés aux efforts de secours, précisent nos confrères anglophones.     Le clan Sussex collabore étroitement avec le chef José Andrés et son organisation World Central Kitchen (un partenaire de longue date de la fondation Archewell, ndlr) pour offrir des secours supplémentaires.     Toujours selon People, Harry et Meghan auraient aussi fait don de fournitures essentielles, ainsi que de vêtements et autres articles pour enfants.    Une médiatisation pointée du doigt    Ce jeudi 9 janvier 2025, les parents d'Archie et Lilibet ont d'ailleurs publié une déclaration intitulée Incendies dans le sud de la Californie sur le site sussex.com. Dans celle-ci, ils proposent des ressources et des idées à ceux qui souhaitent aider les personnes touchées. Ce communiqué mentionne notamment World Central Kitchen, CAL FIRE, la LA Fire Department Foundation, l'Animal Wellness Foundation, Compton Cowboys, Airbnb et 211LA, Baby2baby et All Power Books.Malheureusement, la générosité du couple ne fait pas l'unanimité, et la communication autour de leur action suscite des débats. Les internautes critiquent le geste de Meghan Markle et de son époux, le qualifiant d'intéressé, motivé par la volonté d'attirer l'attention ou de recevoir des éloges. Un bad buzz en plein drame... "
"Kate Middleton : pour ses 43 ans, après une année à combattre la maladie, William lui fait la plus belle des déclarations",https://www.public.fr/kate-middleton-pour-ses-43-ans-apres-une-annee-a-combattre-la-maladie-william-lui-fait-la-plus-belle-des-declarations,Anna Simone,"Que de chemin parcouru, en un an. Ce 9 janvier 2025, la princesse de Galles Kate Middleton a 43 ans. L'année dernière, au même moment, elle était loin de se douter de ce qui allait lui arriver... Une semaine après son anniversaire, en 2024, elle était hospitalisée pour une opération abdominale prévue. Malheureusement, ce jour-là, les médecins lui avaient trouvé une anomalie...    Kate Middleton a affronté un cancer    Après analyse, les spécialistes avaient annoncé à Kate qu'elle était atteinte d'un cancer. Et, des mois durant, à l'abri des regards indiscrets, la future reine s'était battue courageusement.      Après avoir entamé une chimiothérapie, elle est désormais en rémission, depuis la rentrée 2024. Kate Middleton a doucement repris ses fonctions au sein de la famille royale. Elle a toutefois un état d'esprit bien différent de celui d'avant.     Reconnaissante d'avoir eu la chance de s'en sortir, elle a indiqué il y a quelques mois qu'elle vivrait dorénavant chaque jour plus intensément. Et on imagine combien ce premier anniversaire après la maladie doit être important.     Pour elle, comme pour les siens d'ailleurs, également bouleversés par le cancer du patriarche de la famille royale, le roi Charles III. À lire le message qu'a envoyé le prince William, ce 9 janvier 2025, à sa femme sur la Toile, on comprend à quel point leur mariage est solide.     Le prince William lui rend hommage    Le grand frère du prince Harry lui a en effet écrit : ""À la plus incroyable des épouses et des mères. La force dont tu as fait preuve au cours de l'année dernière a été remarquable"". Et d'ajouter, convoquant aussi leurs 3 enfants : ""George, Charlotte, Louis et moi sommes si fiers de toi. Joyeux anniversaire, Catherine. Nous t'aimons"".Ce jeudi, le prince William a par ailleurs partagé une photo en noir et blanc de Kate Middleton, rayonnante, en jean et t-shirt, au naturel. C'est cette jeune femme qui n'a pas pris une ride, qu'il avait rencontré, il y a plus de 20 ans, à l'université de St Andrews, en Écosse. Avec elle, il a écrit un conte de fées moderne qui continue d'émouvoir le grand public. Et en particulier ce 9 janvier 2025 à la saveur si spéciale...     To the most incredible wife and mother. The strength you’ve shown over the last year has been remarkable. George, Charlotte, Louis and I are so proud of you. Happy Birthday, Catherine. We love you. W pic.twitter.com/VIW5v2aKlu&mdash; The Prince and Princess of Wales (@KensingtonRoyal) January 9, 2025"
Meghan Markle effondrée : la terrible annonce à faire à ses enfants,https://www.public.fr/meghan-markle-effondree-la-terrible-annonce-a-faire-a-ses-enfants,Charlotte Arrigoni,"Avoir un animal de compagnie, c'est avoir un autre membre dans sa famille. Celles et ceux qui ont des animaux ne peuvent que trop bien le comprendre. Alors, quand l'un d'eux s'en va, l'épreuve est douloureuse, déchire le cœur. C'est exactement le sentiment ressentie par Meghan Markle et, sans aucun doute, par Archie et Lilibet. Les deux enfants nés en 2019 et 2021 ont toujours connu Guy. Malheureusement, celui-ci s'est éteint comme l'a annoncé la duchesse de Sussex dans un message bouleversant publié sur ses réseaux sociaux en fin de soirée, ce 7 janvier.Ainsi, la femme du prince Harry a publié une vidéo sur Instagram composée de plusieurs photos de son tendre animal où on y découvre tout l'amour qu'elle lui portait. Par ailleurs, l'ancienne actrice de la série Suits a ajouté un long texte à sa publication dans lequel elle fait part de sa peine. ""En mémoire de Guy. En 2015, j'ai adopté un beagle dans un refuge canin au Canada. Il y avait été placé pour être euthanasié et n'avait plus que quelques jours à vivre. Je l'ai récupéré... et je suis tombée amoureuse"" a déclaré la belle-fille du roi Charles III à son 1,4 million d’abonnés.Puis, celle-ci ajoute tout ce que cette petite boule de poils lui a apporté en neuf ans. ""Il était avec moi sur le tournage de Suits, quand je me suis fiancée (et ensuite mariée), quand je suis devenue maman... il était avec moi partout"" raconte Meghan qui assure avoir pleuré ""tant de larmes"" et le remerciant pour ""toutes ces années d'amour inconditionnel"". ""Tu as rempli ma vie d'une façon que tu n'imagine même pas"" conclut la mère de famille qui, sans nul doute, a dû consoler ses enfants suite à cette perte.        Meghan Markle : la belle histoire derrière l'adoption de Guy    L'histoire de Guy est digne d'un conte de fées, lui qui ne se destinait pas à un avenir si douillet. Abandonné dans l’État du Kentucky en 2015, l'animal a frôlé l'euthanasie aux États-Unis. Mais le destin en a voulu autrement. Touché par son histoire, une chaîne de solidarité s'est formée pour transporter Guy jusqu'au Canada et le sauver. C'est là-bas qu'il a croisé pour la première fois le regard de sa maitresse. En effet, le hasard a voulu qu'au lendemain de son arrivée, l'ex-actrice qui vivait à Toronto pour les besoins du tournage de la série Suits a participé à un événement où des chiens étaient offerts à l'adoption. A l'époque, Meghan Markle cherchait un compagnon pour son autre chien Bogart, un bâtard dérivé de Berger allemand. C'est ainsi que Guy est entré dans sa vie. Celui-ci l'a alors suivi au Royaume-Uni lorsque la belle-sœur de Kate Middleton s'est installée en Angleterre. Puis, celui-ci a participé au Megxit retrouvant le Canada avant de partir avec sa famille s'installer sous le soleil de Californie où il s'éteindra laissant ses maitres dans le plus grand désarroi."
Meghan Markle : son nouveau programme sur Netflix critiqué avant même sa diffusion,https://www.public.fr/meghan-markle-son-nouveau-programme-sur-netflix-critique-avant-meme-sa-diffusion,Charlotte Arrigoni,"Décidément, Meghan Markle peine à faire l'unanimité. Certains sont persuadés que la duchesse de Sussex a ""volé"" le prince Harry au Royaume-Uni et l'a éloigné de ses proches et, notamment, de son frère le prince William et de son père le roi Charles III. Du coup, à sa moindre sortie, l'Américaine est scrutée de près. Son moindre geste, le moindre détail vestimentaire, Meghan est scannée de la tête au pied. Si la maman de Archie et Lilibet garde le cap, elle s'attend à être critiquée dès qu'elle lance un nouveau projet. Et le dernier n'a pas échappé à la ""règle"".    La star de la série Suits est de retour sur Netflix ! Après le documentaire dans lequel elle et son conjoint ont ouvert les portes de leur intimité, la jeune femme de 43 ans lance un programme inédit. Cette fois, celui-ci sera personnel. Ainsi, le 15 janvier prochain, la duchesse de Sussex présentera au monde entier With Love, Meghan. Une émission de cuisine dans laquelle elle accueillera divers invités afin de réaliser ""des recettes simples et gourmandes"".    Cette série composée de huit épisodes marque une nouvelle étape dans le partenariat entre le couple et Netflix. Un accord qui arrive bientôt à échéance.     Love is in the details. ✨ With Love, Meghan, a new series, premieres January 15. pic.twitter.com/xVEqflFHED&mdash; Netflix (@netflix) January 2, 2025     Meghan Markle : sa série destinée aux riches ?    Mais pourquoi la série de Meghan Markle est-elle déjà critiquée alors qu'elle n'a même pas encore été diffusée ? L’expert royal et auteur Hugo Vickers a ainsi déclaré au Sun : ""Le type de cuisine qu’elle propose ne parlera pas à ceux qui ne peuvent pas se permettre de tels produits. Beaucoup de gens souffrent, c'est une période difficile, en général. Je ne sais pas vraiment ce que nous allons penser d'une star en robe blanche, sans même porter de tablier, en train de mettre en place tout ça"". C'est sûr que le programme sera loin de ce que pouvait proposer Maïté à la télévision française !    Par ailleurs, autre critique, celle de Tessa Dunlop. Dans son entretien au Mirror, l’historienne royale s'est agacée. ""Sérieusement, une série de télé-réalité où l’une des femmes les plus riches du monde prétend nous enseigner des “petits trucs et astuces” pour notre quotidien ? a-t-elle lancé furibonde. ""La voir se promener dans son potager baigné de soleil, panier rétro à la main, et s’occuper de ruches design débordantes de miel, c’est risible pour la majorité des gens, tellement c’est hors de leur portée"".    Pour information, l'émission n'a pas été tournée à Montecito dans la demeure du couple .  Le tournage a eu lieu dans une propriété de 6,2 millions de dollars avec huit acres de terrain. Une opulence que certains voient d'un mauvais œil. Qui plus est, les équipements de cuisine utilisés sont onéreux. Certains coûtent jusqu'à 20 000 dollars."
Prince William : son ancien coloc fait une folle révélation sur Kate Middleton,https://www.public.fr/prince-william-son-ancien-coloc-fait-une-folle-revelation-sur-kate-middleton,Arno Crampont,"Le prince William et sa femme Kate Middleton dégagent l’image d’un couple quasiment parfait. Jamais de déclarations tapageuses, toujours présents l’un pour l’autre depuis plus de 20 ans désormais. Ils ont eu trois enfants qu’ils essayent d’éduquer comme des enfants normaux. Ils font fi de leur statut de futurs princes et princesses d’Angleterre.Tout a été dit au sujet du couple royal. À l’instar de Harry et Meghan Markle, leurs moindres faits et gestes sont scrutés par tous les paparazzis du pays. Cependant, ils ont eux décidé de rester en Angleterre et de faire face à cette pression pas toujours très saine. Une révélation a récemment fait évoluer quelque peu la dimension romantique des débuts de leur histoire.    200 livres sterling pour Kate Middleton    L'histoire d'amour entre le prince William et Kate Middleton aurait en effet peut-être commencé plus tôt qu'on ne le pense. Selon l'ancienne colocataire de la princesse de Galles à l'université de St. Andrews, où le couple s’est rencontré, William et Kate seraient en fait sortis ensemble avant le célèbre défilé de mode de 2002. Celui qui a longtemps été considéré comme les débuts de leur romance qui dure depuis près de 23 ans désormais.Laura Warshauer a ainsi raconté au Daily Mail que le prince avait offert de 200 livres sterling pour sortir avec Kate Middleton. « Nous sommes allés à une fête dans un château. C'était sur le thème de Harry Potter et ils ont organisé une vente aux enchères pour une œuvre de charité où les gens faisaient des offres pour gagner un rendez-vous. Will a fait une offre de 200 livres sterling pour gagner un rendez-vous avec Kate ».     ▶️ Le 27 mars 2002, Catherine Middleton participe à un défilé de mode où elle se présente en petite tenue. La légende veut que ce jour-là, le prince William tombe amoureux de la jeune femme ! 😍 #secretsdhistoire pic.twitter.com/3w5BHICzVO&mdash; Secrets d&#039;Histoire (@secretshistoire) April 29, 2018     Une histoire au long cours    Le prince et la princesse se sont rencontrés à l'université en 2001. Bien que leur relation ait évolué lentement - Kate était timide à l’époque. Ils ont fini par emménager ensemble avec des amis lors de leur seconde année d’études. La légende veut que leur relation ait pris un nouveau virage lorsque Kate s'est présentée à un défilé de mode vêtue d'une robe transparente et d'un bikini noir en dessous. La relation du couple est ensuite devenue publique juste avant la remise de leurs diplômes respectifs en 2005. Malgré une brève séparation en 2007 - comme l'a expliqué le prince William lors de leur entretien de fiançailles en 2010, ils « essayaient de trouver leur propre voie ». Ils se sont rapidement remis ensemble quelques mois plus tard. Le 20 octobre 2010, le prince William a finalement demandé Kate en mariage avec la bague de fiançailles de sa défunte mère, la princesse Diana. Six mois plus tard, ils se mariaient à l'abbaye de Westminster. Aujourd’hui, malgré les aléas de la vie, ils sont toujours ensemble, prêts à monter sur le trône d’Angleterre quand l’heure sera venue. "
"""Tellement excitée de partager ça..."" : Meghan Markle débarque sur Instagram et fait une grande annonce",https://www.public.fr/tellement-excitee-de-partager-ca-meghan-markle-debarque-sur-instagram-et-fait-une-grande-annonce,Arno Crampont,"Meghan Markle est de retour et elle veut le faire savoir. La duchesse de Sussex a longtemps dû mettre en silence ses aspirations du fait de son entrée dans la famille royale britannique. Elle a ainsi été contrainte de renoncer à sa carrière d’actrice qui s’annonçait plus que prometteuse. Son mariage avec le prince Harry avait tout d’un conte de fées à ses débuts, mais cela s’est vite transformé en cauchemar pour la native de Los Angeles.Après plusieurs années à supporter les diverses pressions, ils ont décidé avec son mari de prendre la tangente. Elle est donc rentrée aux États-Unis pour élever ses enfants dans un environnement beaucoup moins hostile que l’Angleterre. 2025 semble par ailleurs être l’année du renouveau pour elle. L’ancienne actrice vient en effet de faire son grand retour sur Instagram, 5 ans après avoir dû fermer son compte.&nbsp;    Une série Netflix sur Meghan Markle    Ce retour de Meghan Markle sur le devant de la scène est une grande joie pour tous les fans de la duchesse de Sussex. Cette série, intitulée With Love, Meghan, sera pour elle l’occasion de se réapproprier sa carrière qu’elle avait dû mettre entre parenthèse. Ce seront donc pas moins de huit épisodes qui seront disponibles dès le 15 janvier prochain sur la plus célèbre des plateformes de streaming vidéo. Voici un petit descriptif fourni par Netflix de ce qui attend les téléspectateurs.«&nbsp;Dans chaque épisode, Meghan invite ses anciens et ses nouveaux amis à se retrousser les manches et à la rejoindre dans la cuisine, le jardin ou ailleurs. Que Meghan partage ses petites astuces personnelles ou qu'elle profite de l'occasion pour apprendre quelque chose de nouveau, c'est à chaque fois un moment de connexion. Parmi les invités figurent Roy Choi, Mindy Kaling, Alice Waters, et bien d’autres&nbsp;».      Un retour marquant sur Instagram    Après avoir relancé son compte Instagram en postant une vidéo pour célébrer la nouvelle année. Meghan Markle n’a pas attendu très longtemps avant d’en dire plus sur ses intentions véritables. Elle a en effet partagé une nouvelle vidéo avec le teaser de sa future série Netflix. Une joie non dissimulée pour l’ancienne actrice qui s’est largement réjouie d’avoir pu prendre part à ce projet.«&nbsp;J'ai été tellement excitée de partager ça avec vous ! J'espère que vous aimerez la série autant que j'ai adoré la faire. Je vous souhaite à tous une année fantastique ! Merci à notre incroyable équipe et à l'équipe Netflix&nbsp;». Rendez-vous donc le 15 janvier pour découvrir les premiers épisodes de cette série qui risque de faire couler beaucoup d’encre."
Meghan Markle : le retour auquel personne ne s’attendait !,https://www.public.fr/meghan-markle-le-retour-auquel-personne-ne-sattendait,Arno Crampont,"Meghan Markle et le prince Harry ont décidé de quitter il y a plusieurs années maintenant le giron de la famille royale britannique. Une décision motivée par de nombreux ressentiments mutuels. Que ce soit entre Harry et son frère, ou entre Meghan et une large partie de la famille royale. Ce choix des Sussex n’a pas forcément été très bien reçu. D’autant plus qu’ils ont largement communiqué sur leurs nombreux désaccords par la suite.Cependant, malgré des rumeurs de séparation insistantes, le couple semble tenir bon. Avec leurs deux enfants, ils vivent désormais aux États-Unis et semblent s’épanouir ainsi. Meghan Markle qui au moment de son entrée dans le clan Windsor avait dû montrer patte blanche, est en train de s’affranchir des derniers carcans de la monarchie britannique. Elle a ainsi annoncé son grand retour sur Instagram. Un réseau social qu’elle avait dû quitter au moment de son union avec Harry.    Le retour de Meghan Markle sur Instagram    Cela faisait cinq ans que Meghan Markle avait dû fermer son compte Instagram. Ce 1er janvier 2025 a donc été l’occasion de son grand retour. Elle a ainsi posté une vidéo dans laquelle on peut la voir marcher sur la plage. Elle va ensuite écrire ""2025"" dans le sable. Aucun commentaire n’était joint à la publication. On comprend donc qu’elle veut souhaiter une bonne année à ses followers, mais que d’autres annonces se trament derrière.Ce grand retour sur le réseau social a été fait du côté de Montecito en Californie. Les premières rumeurs annoncent qu’il s’agit des prémices de l’annonce du lancement de sa marque American Riviera Orchard. Son compte sobrement intitulé @meghan est donc pour la duchesse de Sussex le symbole d’un retour à sa vie d’avant, loin de toutes les obligations étouffantes de la famille royale d’Angleterre.      Le réveillon des Sussex    Ces fêtes de fin d’année sont donc un moment tout particulier pour le couple et leurs deux enfants. Loin de tout le tapage et du cérémonial de la monarchie, ils ont passé un moment en famille. Meghan Markle est d’ailleurs revenue dans Marie Claire US sur son programme pour le réveillon de Noël. Un bonheur simple pour la duchesse de Sussex, qui peut voir ses enfants grandir et prendre conscience chaque année de la magie de Noël.« J’adore ces vacances&nbsp;! Nous nous assurons toujours d’avoir quelque chose d’amusant à faire. Comme n’importe quelle famille, vous passez du temps autour d’un bon repas et ensuite, on fait des jeux, toujours les mêmes, quelqu’un apporte une guitare, c’est amusant. (…) Archie et Lilibet Diana ont cinq et trois ans, alors c’est encore plus agréable d’année en année&nbsp;! Maintenant, nous sommes à l’âge où j’ai hâte de voir ce qui se passe à travers leur regard chaque année&nbsp;». En attendant donc de voir les prochaines communications de Meghan Markle via son compte Instagram."
"Monaco : Pour les vœux du Nouvel An, toute la famille princière prend la parole",https://www.public.fr/monaco-pour-les-voeux-du-nouvel-an-toute-la-famille-princiere-prend-la-parole,Roxane Mirambet,"Hier soir, nous fêtions tous la nouvelle année, avec nos proches, nos amis ou notre famille. La plupart des dirigeants du monde entier ont adressé leurs vœux pour 2025.La famille souveraine de Monaco n'a pas fait exception. Le prince Albert, son épouse Charlène et leurs deux enfants, Jacques et Gabriella, ont pris la parole à cette occasion.    La famille princière de Monaco adresse ses vœux    Comme chaque année, le prince Albert II de Monaco a prononcé ses vœux du Nouvel An. Vêtu d'un superbe costume bleu marine, il a fait sa déclaration au sein d'un des salons du palais princier, entièrement décoré pour les fêtes de fin d'année.Mais durant son discours, nous avons pu voir une petite surprise. Albert II a été rejoint par son épouse, la princesse Charlène ainsi que par leurs jumeaux, Jacques et Gabriella. Tout le monde était très bien apprêté pour l'occasion. La famille a adressé des vœux dans différentes langues, afin d'être compris par le plus grand nombre : en français et en anglais, sans oublier le monégasque.    Jacques et Gabriella de Monaco sur le devant de la scène    ""En ce moment de fête et de partage, nos enfants se joignent à nous pour vous adresser nos meilleurs vœux. Que cette nouvelle année vous apporte bonheur, santé et réussite, ainsi qu’à tous ceux qui vous sont chers"", a déclaré Albert II. Toute la famille s'est ensuite exclamée : ""Bonne année ! Happy New Year ! Bon Anu Noevu !"".Les jeunes héritiers de Monaco sont désormais habitués aux évènements officiels. En décembre, ils avaient déjà participé à l'inauguration de la place Mareterra et avaient participé à distribuer des cadeaux enfants monégasques.      Titre    Lors d'une récente interview accordée à Riviera Radio, le prince Albert s'était confié sur sa relation avec ses enfants mais aussi leur rôle important au sein de la famille.Selon lui, il faut trouver le bon équilibre : habituer Jacques et Gabriella à leurs futures responsabilités tout en les laissant grandir tranquillement. ""On fait des choses mais je ne veux pas trop leur en faire faire et ils doivent encore pouvoir vivre leur enfance et s’amuser avec leurs amis"", explique-t-il. ""Vous allez les revoir à intervalles réguliers"", a-t-il ajouté."
"Caroline de Monaco : grosse gêne, son ex fait encore parler de lui, pour « un problème d’alcool »",https://www.public.fr/caroline-de-monaco-grosse-gene-son-ex-fait-encore-parler-de-lui-pour-un-probleme-dalcool,Anna Simone,"Sept ans après sa brouille très publique avec son fils, Ernst-August de Hanovre refait les gros titres, en Espagne. Il est le mari de Caroline de Monaco, mais ils sont séparés depuis 2009. Le média espagnol Vanitatis rapporte qu'il est impliqué dans une altercation. Elle serait survenue dans un restaurant de Madrid, ce dimanche 29 décembre 2024.    On découvre ainsi le témoignage du restaurateur, qui dénonce : ""Il se trouve qu’un aristocrate européen, qui fait régulièrement la une des journaux et a un problème d’alcool mondialement connu, vient manger pour la troisième fois"".     L'ex de Caroline de Monaco fait parler de lui    Et de décrire une scène apocalyptique : ""Il casse des verres, les jette aux serveurs, insulte le personnel et les autres clients, crie, attaque le personnel médical [des urgences] qui vient le soigner pour étouffement et tombe ivre"". C'est ce qu'écrit Stéphane Del Rio sur son compte X. Chef du restaurant Bistroman Atelier, il a également assuré que toutes ses précédentes visites ressemblaient à celle-ci. Et d'ajouter que désormais, Ernst August de Hanovre n'était plus le bienvenu chez lui.    Père de la fille de Caroline de Monaco, Alexandra de Hanovre, ce n'est pas la première fois que la presse rapporte les mésaventures du prince de Hanovre. Cette fois-ci, par contre, sa compagne, présente au moment de la scène, a pris sa défense.    Claudia Stilianopoulos a ainsi posté un commentaire critique sur le site TripAdvisor. Elle a expliqué, très publiquement : ""Bonne nourriture. Qualité humaine 0. J’ai mangé avec un ami diabétique qui a eu une crise de sucre et, lorsqu’il s’est rétabli, il a perdu connaissance après s’être étouffé"".     Ernst August de Hanovre malade ?    De fait, la compagne du prince affirme qu'il s'agissait d'un souci de santé. Et d'expliquer même : ""Je lui ai fait la manœuvre de Heimlich et il a récupéré ses esprits et est parti à pied. L’ambulance est arrivée lorsqu’il a été récupéré"". S'agissant des propos de Stéphane Del Rio, elle a une autre version. Claudia Stilianopoulos affirme en effet : ""Le propriétaire m’a appelé pour me dire de ne pas revenir, car la première fois que nous y sommes allés, il a cassé un verre et la deuxième fois, il a été impoli (ils lui ont apporté la nourriture alors que nous avions déjà tout fini…)""."
« Kate Middleton a fondu en larmes » : révélations sur cette décision du prince William qui a secoué la princesse,https://www.public.fr/kate-middleton-a-fondu-en-larmes-revelations-sur-cette-decision-du-prince-william-qui-a-secoue-la-princesse,Roxane Mirambet,"Kate Middleton et le prince William forment l'un des couples royaux les plus populaires et les plus appréciés du Royaume-Uni.Mais malgré la solidité de leur mariage, leur relation n'a pas toujours été la même. En 2006, tout aurait pu s'arrêter à cause d'un incident lié au protocole.    Kate Middleton n'était pas autorisée à passer les fêtes de Noël avec la famille royale    Il n'est pas toujours évident de respecter le protocole très strict de la famille royale d'Angleterre. Kate Middleton l'a appris à ses dépens, en 2006. Cela faisait déjà cinq ans qu'elle était en couple avec le prince William, mais puisqu'ils n'étaient pas encore mariés, Kate Middleton n'avait pas l'autorisation de venir fêter Noël avec le reste de la famille.Katie Nicholl, une spécialiste de la famille royale, explique que cette année-là, Kate Middleton et le prince William devaient se retrouver pour fêter ensemble le Nouvel An. Elle avait dû faire l'impasse pour Noël, elle devrait également se passer de son compagnon pour la Saint-Sylvestre. En effet, le prince William a informé Kate Middleton qu'il ne pourrait pas être présent avec elle ce jour-là. ""William a été pris de doutes et s’est assis avec son père et sa grand-mère pour avoir une discussion franche sur son avenir avec Kate. Tous deux lui ont conseillé de ne pas se précipiter"", explique Katie Nicholl.      Une courte rupture après un mariage en 2011    Très attristée d'entendre cette nouvelle, Kate Middleton aurait ""fondu en larmes"". Cet incident a peut-être été à l'origine de la courte rupture qu'a connu le couple royal en 2007. À ce moment, Kate Middleton se demandait si elle était capable d'assumer une telle relation, et si c'est ce qu'elle souhaitait réellement.Heureusement, le couple est resté ensemble et a même fini par se marier le 29 avril 2011 dans la superbe abbaye de Westminster, à Londres. Depuis, Kate Middleton a donné naissance à trois enfants : George, 11 ans, Charlotte, 9 ans, et Louis, 6 ans. Elle peut enfin participer aux fêtes de Noël aux côtés de la famille royale.    Une faveur accordée par le roi Charles III    Depuis 2006, le protocole royal semble être devenu moins strict. L'arrivée de Charles III sur le trône a probablement changé quelques chose puisque cette année, on a pu voir Eleanor Ekserdjian, la compagne du neveu du roi Samuel Chatto, se rendre à la messe de Noël de Sandringham.Cette présence a beaucoup étonné car la jeune femme n'est pas encore mariée au prince. Cela aurait dû l'empêcher de rejoindre la famille royale, comme Kate Middleton en 2006. Rappelons cependant que Meghan Markle, la femme du prince Harry, avait aussi pu bénéficier de ce ""privilège""."
Letizia d’Espagne à l’hôpital : une opération urgente à cause de ses talons hauts,https://www.public.fr/letizia-despagne-a-lhopital-une-operation-urgente-a-cause-de-ses-talons-hauts,Céline Cossa,"La fin d’année est difficile pour Letizia d’Espagne et ses pieds ont dit stop. La reine d'Espagne va devoir bientôt se rendre à l’hôpital pour subir une opération délicate afin de soulager des douleurs chroniques aux pieds à cause d'un névrome de Morton.C'est une affection très invalidante et qui a beaucoup perturbé son quotidien ces derniers mois. La preuve, elle a parfois été absente et a même dû quitter prématurément certains événements officiels.    Letizia d’Espagne a un mal qui ne passe pas inaperçu    Le névrome de Morton est aussi connu sous le nom de ""caillou dans la chaussure"" et il provoque une douleur intense et un engourdissement au niveau des métatarses des pieds. Et les récentes apparitions publiques de Letizia d’Espagne avaient déjà semé le doute sur un problème. Par exemple, lors d’un voyage aux Pays-Bas, elle avait reçu les invités assise sur une chaise, tandis que les autres personnes restaient debout.Une scène similaire s'était aussi produite à Palma de Majorque. Ainsi, tout le monde se posait des questions sur son état de santé. Le verdict est enfin tombé, mettant fin au doute. Le névrome de Morton est souvent lié à l’utilisation intensive de talons hauts. Ces derniers ont toujours été les fidèles alliés de la souveraine pour compenser la différence de taille avec Felipe VI qui mesure 1,97 m.L’ancienne journaliste et présentatrice de télévision a pourtant tout essayé pour éviter l’opération :infiltrations, séances médicales… mais rien n’a suffi. Letizia d’Espagne s’est donc résolue à écouter son équipe médicale et va faire une pause dans son rôle de reine des podiums et des parquets.      Une intervention urgente et discrète    Selon le média espagnol Caras, la famille royale aurait pris toutes les mesures nécessaires pour garantir le maximum de discrétion pendant cette intervention délicate. Un étage entier d’une clinique à Madrid a été réservé uniquement pour la reine pour lui assurer intimité et sécurité.Cependant, c'est le début d'un long parcours pour Letizia d’Espagne. Si l’opération peut réduire les douleurs, elle ne pourra pas éradiquer totalement ce mal. De plus, elle souffre d'un autre problème aux pieds : une métatarsalgie chronique, qui est aussi aggravée par l’usage prolongé de chaussures inadaptées. En 2024, les têtes couronnées ont décidément été sous pression, entre les problèmes desanté de Charles III et de Kate Middleton, et désormais ceux de la reine d’Espagne. Ainsi, même les reines doivent parfois troquer leurs talons contre des souliers plus confortables."
